p_code,title,uri,apply_start,apply_end,start_age,end_age,contents,application_target,dor,si,crawling_date,expiration_flag
3883,고용창출장려금 - 신중년적합직무,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3883,,,50.0,,사업장 관할지역 고용센터에 방문신청 또는 고용보험 시스템(www.ei.go.kr)을 통해 온라인 신청 ,"우선지원대상기업, 중견기업※ 지원제외 : 국가, 지자체, 공공기관, 「중소기업인력지원 특별법 시행령」제2에서 정한 업종, 임금체불로 명단이 공개중인 사업주",전국,전체,2019-11-20 14:30:13,2
3885,고용창출장려금 - 청년추가고용,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3885,2019-05-01 00:00:00,2019-05-10 18:00:00,,,사업체 소재지 관할 고용센터 기업지원부서에 방문 제출 또는 고용보험시스템(www.ei.go.kr)으로 온라인 신청,"청년을 정규직으로 신규 채용한 5인 이상 중소‧중견기업(성장 유망업종, 벤처기업 등은 5인 미만도 가능)* 단, 사행‧유흥업 등 일부 업종은 지원제외 ",전국,전체,2019-11-20 14:30:13,1
3895,청년열린채용 면접자 대상 면접비용 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3895,,,,34.0,온라인 접수,- 청년청년열린채용 1차 대면면접에 참여한 만34세 이하의 대한민국 청년- 청년열린채용 AI면접에 합격하여 기업면접에 참여한 만34세 이하의 대한민국 청년,전국,전체,2019-11-20 14:30:13,2
3910,장애인고용시설자금융자,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3910,,,,,사업장 소재지 관할지사,장애인을 고용하여 사업을 운영하고 있거나 사업을 운영하고자 하는 모든 사업주,전국,전체,2019-11-20 14:30:13,2
3912,경기북부 환경분야 청년취업 지원 프로그램,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3912,,,,,홈페이지접수,경기북부 환경전공 대학생 및 특성화 고교생,경기,전체,2019-11-20 14:30:13,2
3913,실업크레딧,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3913,,,18.0,60.0,방문접수,국민연금 가입자 또는 가입자였던 사람 중 18세이상 60세미만의 구직급여 수급자,전국,전체,2019-11-20 14:30:13,2
3915,북한이탈주민 미래행복통장 사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3915,,,,,"남북하나재단 취업지원센터, 거주지 하나센터 미래행복통장 담당자 (매월 수시 접수)","- 2014.11.29일 이후 입국해 거주지 보호기간 내에 있는 북한이탈주민-최초 거주지 전입 후 3개월 이상 취업한 상태(고용보험가입)이며, 거주지 전입일로부터 6개월이 경과한 탈북민",전국,전체,2019-11-20 14:30:13,2
3917,경기창조경제혁신센터 고용존,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3917,,,,,각 센터별 서비스 확인 후 이용,취업을 희망하는 청년 등,경기,전체,2019-11-20 14:30:13,2
3918,관광사업 창업지원 및 벤처 육성,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3918,,,,,온라인접수,관광벤처기업,전국,전체,2019-11-20 14:30:13,2
3922,아이돌봄서비스,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3922,,,,,온라인 접수,"한부모, 맞벌이 등",전국,전체,2019-11-20 14:30:13,2
3946,[정부] 기상기후산업 청년창업 지원사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3946,2018-07-23 00:00:00,2018-08-08 16:00:00,,34.0,○ 홈페이지접수,○ 만 34세 이하인 자로서 1인 또는 팀 단위(2~5인) 기상기후산업분야 청년예비창업자,전국,전체,2019-11-20 14:30:13,1
3960,산재근로자 창업점포지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3960,,,,,방문접수, 2개월이상 요양한 산재근로자로서 훈련 직종 또는 취득자격증이나 일정 기간 이상 종사한 업종과 관련된 업종으로 창업을 원하는 자,전국,전체,2019-11-20 14:30:13,2
3964,농아인 직업재활사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3964,,,,,방문 및 전화상담,"취업을 희망하는 청각, 언어장애인",전국,전체,2019-11-20 14:30:13,2
3972,아빠육아휴직 보너스제,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3972,,,,,온라인 접수,육아휴직을 사용한 자 또는 사업주,전국,전체,2019-11-20 14:30:13,2
3976,워킹맘ㆍ워킹대디 지원사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3976,,,,,건강가정지원센터 방문신청,일하는 엄마·아빠 및 그 가족,전국,전체,2019-11-20 14:30:13,2
3990,2018년 LH 청년매입 임대주택 예비입주자 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3990,2018-05-28 00:00:00,2018-06-01 00:00:00,,,○ 한국토지주택공사 인터넷홈페이지 → 청약신청(주거복지),대학생 및 취업준비생,전국,전체,2019-12-02 22:27:51,1
3998,소아청소년 중증질환 치료비지원사업  Cheer up! Cheer up!,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3998,2018-02-07 00:00:00,2018-06-27 17:00:00,,24.0,○ 홈페이지접수,○ 만24세 미만 소아청소년,전국,전체,2019-11-20 14:30:13,1
3999,건설근로자 맞춤형 전문상담,https://www.jobaba.net/sprtPlcy/info/view.do?seq=3999,,,,,전문상담 서비스 이용,건설근로자,전국,전체,2019-11-20 14:30:13,2
4000,GBSA 아카데미,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4000,,,,,홈페이지 접수,- 고용보험에 가입한 재직 근로자(임직원)- 도내 중소기업 임직원- 도내 중소․중견기업 CEO 및 임원,전국,전체,2019-11-20 14:30:13,2
4001,4대 중증질환자 치료비 지원사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4001,,,,,우편접수 , 사업용 화물운전자,전국,전체,2019-11-20 14:30:13,2
4011,소상공인컨설팅,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4011,,,,,방문접수,소상공인,전국,전체,2019-11-20 14:30:13,2
4018,[고양시] 노인교육사업(리플아카데미),https://www.jobaba.net/sprtPlcy/info/view.do?seq=4018,,,59.0,,전화문의 및 방문접수,고양시 거주 만 59세이상 교육희망자,경기,고양시,2019-11-20 14:30:13,2
4030,NCS 기반 능력 중심 채용,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4030,,,,,홈페이지 활용," 직무중심 채용을 원하는 공공기관, 중견, 중소기업",전국,전체,2019-11-20 14:30:13,2
4036,차별없는 일터 지원단,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4036,,,,,각 지원별 신청방법 확인,"비정규직 다수고용사업장, 근로자, 인사담당자",전국,전체,2019-11-20 14:30:13,2
4042,과천시 신혼부부 주택전세자금 대출이자 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4042,2018-09-03 00:00:00,2018-09-28 00:00:00,,,○ 거주지 동 주민센터 방문,○ 과천시 내 신혼부부,경기,과천시,2019-11-20 14:30:13,1
4043,[정부] 창조경제타운 구축 운영,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4043,2018-05-23 00:00:00,2018-06-12 00:00:00,,,○ 홈페이지접수,○ 자신의 창의적 아이디어로 사업화 ‧창업을 희망하는 국민 누구나,전국,전체,2019-11-21 09:07:39,1
4044,석면피해구제 급여,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4044,,,,,방문접수,석면으로 인한 건강피해자 및 유족,전국,전체,2019-11-20 14:30:13,2
4047,happy steel house,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4047,2018-04-11 00:00:00,2018-06-08 00:00:00,,,○ 인터넷 신청 (홈페이지 양식 작성 및 이메일 접수 후 전화 확인 필요) ,○ 저소득 가정,전국,전체,2019-12-02 22:27:51,1
4063,주택금융,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4063,,,,,"방문, 주택금융공사 홈페이지접수",누구나,전국,전체,2019-11-20 14:30:13,2
4065,[이천시] 희망하우징 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4065,,,,,주소지관할 읍․면․동사무소 방문접수,저소득층,경기,이천시,2019-11-20 14:30:13,2
4068,[정부] 재직자 후진학 지원,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4068,2017-01-01 00:00:00,2018-07-31 00:00:00,,,○ 홈페이지접수,○ 재직자,전국,전체,2019-11-21 09:07:39,1
4093,오션폴리텍,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4093,,,,,홈페이지접수,취업을 희망하는 자,전국,전체,2019-11-20 14:30:13,2
4099,시니어클럽,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4099,,,,,각 시군구 해당과에 방문접수,지역사회복지 또는 노인 일자리 및 사회활동 지원사업 경험이 있고 사업수행능력이 있는 사회복지법인 등 비영리법인이나 단체,전국,전체,2019-11-20 14:30:13,2
4100,아동발달지원계좌(디딤씨앗통장),https://www.jobaba.net/sprtPlcy/info/view.do?seq=4100,,,,,방문접수, 저소득층 아동,전국,전체,2019-11-20 14:30:13,2
4105,경기산업기술교육센터,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4105,,,,,홈페이지 확인 후 교육 신청,경기도민 누구나,경기,전체,2019-11-20 14:30:13,2
4108,여성근로자복지센터,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4108,,,,,도내 여성근로자복지센터 이용,여성근로자 및 그 밖의 일하는 여성,전국,전체,2019-11-20 14:30:13,2
4113,[성남시]고등학교 신입생 교복지원금,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4113,2018-05-01 00:00:00,2018-06-29 00:00:00,,,- 관내학교 : 집중 신청기간 내에 해당학교에 신청서 제출- 관외학교 등 : 성남시청 홈페이지 또는 주소지 동 주민센터(행복센터) ※ 홈페이지 접속경로 : 시민참여 ⇒ 온라인 신청접수 ⇒ 교복지원 신청,"○ 배정일(2018. 1. 31.) 기준 성남시에 주민등록 주소를 두고, 교복을 착용하는 고등학교(관외학교 포함)에 입학하는 신입생",경기,성남시,2019-11-20 14:30:13,1
4114,[성남시]  2018년 대학생 학자금 대출이자 지원 신청,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4114,2018-04-01 00:00:00,2018-11-30 00:00:00,,,"○ 우편, 방문접수, 성남시청 홈페이지를 통한 인터넷 접수","- 한국장학재단의 취업후상환학자금 등록금·생활비 대출을 받은 직계존속이 1년이상 성남시에 주민등록이 되어 있는 대학 재학생 ※ 단, 직계존속 모두 사망시 본인이 성남시에 1년이상 주민등록이 되어 있는 대학생※ 지원제외대상 : 대학졸업생, 대학원생, 일반학자금 대출자, 경기도 등 타시군 대학생 학자금 대출이자 중복 지원자, 한국장학재단 이외 학자금 대출자",경기,성남시,2019-11-20 14:30:13,1
4116,[안양시]교복지원금,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4116,2018-04-18 00:00:00,2018-11-30 00:00:00,,,"○ 주민등록지 행정복지센터 : 신청서, 재학증명서, 통장사본 제출○ 안양시청 홈페이지 : 회원가입 후 신청서 작성 및 재학증명서 첨부 - 법령이나 다른 조례에 따라 이미 지원받은 경우 신청불가하며 중복지급이 확인될 경우 환수조치 ","○ 안양시에 주민등록이 되어있는 중, 고등학교 신입생",경기,안양시,2019-11-20 14:30:13,1
4119,경기광역자활센터,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4119,,,,,방문 및 홈페이지 이용,저소득층,경기,전체,2019-11-20 14:30:13,2
4125,노동시간 단축,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4125,,,,,온라인 확인,근로자,전국,전체,2019-11-20 14:30:13,2
4128,[포천시] 2018년 소규모 기업환경 개선사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4128,2018-06-15 00:00:00,2018-06-25 00:00:00,,,○ 방문접수,○ 각 사업별 지원기준 상이,경기,포천시,2019-11-20 14:30:13,1
4129,[용인시] 2018년 지역사회 건강조사 조사원 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4129,2018-06-20 00:00:00,2018-06-27 00:00:00,20.0,,○ 본인 직접 방문접수 및 등기우편(마감일 도착분까지 유효),○ 20세 이상 성인,경기,용인시,2019-11-20 14:30:13,1
4131,[김포시] 에너지절약 스마트홈 조성사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4131,2018-04-19 00:00:00,2018-10-31 18:00:00,,,○ 방문접수○ 이메일 접수○ 홈페이지 접수 ,○ 김포시 소재 LED 조명 교체를 희망하는 공동주택 단독주택 가구 ,경기,김포시,2019-11-20 14:30:13,1
4133,[성남시] 국가무형문화재 보유자 인정조사 관련 신청자 공모 안내,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4133,2018-06-25 00:00:00,2018-07-06 00:00:00,,,○ 우편접수,○ 전승활동자,경기,성남시,2019-11-20 14:30:13,1
4135,[성남시] 평생학습 재능나눔 시민강사 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4135,2018-05-01 00:00:00,2018-08-09 00:00:00,,,○ 방문 또는 이메일 접수,○ 성남시민 누구나,경기,성남시,2019-11-20 14:30:13,1
4136,[한국전력공사] 2019년 송변전설비 주변지역 지원사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4136,2018-06-20 00:00:00,2018-08-31 00:00:00,,,"○ 홈페이지접수 또는 우편접수,팩스접수",○ 345kV 이상 가공 송전선로 또는 옥외변전소 주변지역 세대,전국,전체,2019-11-20 14:30:13,1
4137,[근로복지공단] 출퇴근재해 보상 제도,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4137,2018-01-01 00:00:00,2018-12-31 00:00:00,,,"○ 방문접수,홈페이지접수,전화접수",○ 근로자,전국,전체,2019-11-20 14:30:13,1
4139,아이라는 이름의 미래_2018 아동수당,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4139,2018-06-20 00:00:00,2018-12-31 00:00:00,,,"○ 방문접수, 홈페이지접수, 모바일접수",○ 만 6세 미만(0~71개월) 아동,전국,전체,2019-11-20 14:30:13,1
4140,저소득층 주거지원을 위한 노후주택 매입,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4140,2018-05-31 00:00:00,2018-12-31 00:00:00,,,"○ 방문접수, 우편접수","○ 주택 사용승인 기준 20년 경과된 단독주택, 공동주택",전국,전체,2019-11-20 14:30:13,1
4143,[안양시] 2018년 우수기업 선정 공고,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4143,2018-06-07 00:00:00,2018-07-03 00:00:00,,,"○ 방문접수, 우편접수","○ 제조업, 지식서비스산업, 벤처기업",경기,안양시,2019-11-20 14:30:13,1
4144,[포천시] 우수중소기업제품 홍보 책자 수록 희망 기업 모집,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4144,2018-05-30 00:00:00,2018-06-29 00:00:00,,,○ 이메일접수,○  제조업을 영위하는 포천시 중소기업으로서 수록을 희망하는 업체,경기,포천시,2019-11-20 14:30:13,1
4145,광주시 청년 꿈이룸 옷장,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4145,2018-06-14 00:00:00,2018-12-31 00:00:00,18.0,34.0,광주일자리센터(시청 또는 읍면동) 방문접수,"광주시에 주민등록을 둔 청년(만 18~34세) 구직자※ 1983.1.1. ~ 2000.12.31. 출생자, 고교졸업예정자도 신청 가능",경기,광주시,2019-11-20 14:30:13,1
4146,[안양시] 공용주차장으로 찾아가는 자동차 배출가스 무료점검,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4146,2018-06-19 14:00:00,2018-06-28 16:00:00,,,○ 주차장 방문,일반시민,경기,안양시,2019-11-20 14:30:13,1
4147,[안양시] 2018 안양형 산림치유프로그램 운영,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4147,2018-05-28 00:00:00,2018-10-31 00:00:00,,,○ 인터넷 접수 (안양시 산림복지통합예약시스템)   ※ 안양시 산림복지통합예약시스템 사이트 주소 : http://new.anyang.go.kr/forest,누구나,경기,안양시,2019-11-20 14:30:13,1
4148,[경기도] 화성동탄 공공임대 한부모 특별공급 안내 ,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4148,2018-06-21 00:00:00,2018-06-28 00:00:00,,,"○ 방문접수, 홈페이지접수",○ 무주택 세대 구성원,경기,화성시,2019-11-20 14:30:13,1
4149,[구리시] 2018년 전기자동차 보급사업(민간) 공고,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4149,2018-02-05 09:00:00,2018-10-31 18:00:00,18.0,,○ 방문접수,"○ 구리시에 주소를 둔 만 18세(자동차 운전면허시험 자격 최소연령) 이상 시민○ 구리시 내 사업장(본사, 지사, 공장, 자동차 대여사업소 등)이 위치한 법인 및 기업○ 구리시 내 위치한 공공기관 및 지방공기업(중앙행정기관 제외)",경기,구리시,2019-11-20 14:30:13,1
4151,[경기복지재단] 사회복지시설 종사자 대체인력지원사업,https://www.jobaba.net/sprtPlcy/info/view.do?seq=4151,2018-03-01 00:00:00,2018-12-31 00:00:00,,,○ 대체인련지원사업 사이트 이용,"○ 사회복지시설, 소규모 시설, 사회복지시설에서 1년 이상 근무한 종사자 등",경기,전체,2019-11-20 14:30:13,1
